experiment_id,dataset_name,seed,data_fraction,n_samples,n_features,model_family,params,train_time_s,roc_auc,emissions_kg,params_dict,lr_C,lr_max_iter,rf_n_estimators,rf_max_depth,mlp_hidden_total,mlp_hidden_layers,mlp_max_iter,complexity_score,baseline_auc,delta_auc,EAUG
201,penguins_adelie,398552,0.933870138041341,319,4,mlp,"{'hidden_layer_sizes': (111, 108, 30), 'max_iter': 53, 'activation': 'relu', 'solver': 'adam'}",0.1056964397430419,1.0,2.395694503021248e-06,"{'hidden_layer_sizes': (111, 108, 30), 'max_iter': 53, 'activation': 'relu', 'solver': 'adam'}",,,,,249.0,3.0,53.0,15672.0,0.9969723447772593,0.0030276552227407327,1263.7901948359897
202,penguins_adelie,8546,0.3532824077301599,120,4,mlp,"{'hidden_layer_sizes': (130, 84), 'max_iter': 76, 'activation': 'relu', 'solver': 'adam'}",0.0576026439666748,1.0,1.3758017543218643e-06,"{'hidden_layer_sizes': (130, 84), 'max_iter': 76, 'activation': 'relu', 'solver': 'adam'}",,,,,214.0,2.0,76.0,11440.0,0.9969723447772593,0.0030276552227407327,2200.6478863904854
203,penguins_adelie,927460,0.5585658626054972,191,4,mlp,"{'hidden_layer_sizes': (59, 14), 'max_iter': 141, 'activation': 'relu', 'solver': 'adam'}",0.0807998180389404,1.0,1.7085062823538912e-06,"{'hidden_layer_sizes': (59, 14), 'max_iter': 141, 'activation': 'relu', 'solver': 'adam'}",,,,,73.0,2.0,141.0,1062.0,0.9969723447772593,0.0030276552227407327,1772.1065787182163
204,penguins_adelie,566523,0.4224176852806511,144,4,mlp,"{'hidden_layer_sizes': (68, 37), 'max_iter': 140, 'activation': 'relu', 'solver': 'adam'}",0.0645389556884765,1.0,1.6935297276546668e-06,"{'hidden_layer_sizes': (68, 37), 'max_iter': 140, 'activation': 'relu', 'solver': 'adam'}",,,,,105.0,2.0,140.0,2788.0,0.9969723447772593,0.0030276552227407327,1787.77801965937
205,penguins_adelie,525826,0.9854447580340284,337,4,mlp,"{'hidden_layer_sizes': (42,), 'max_iter': 156, 'activation': 'relu', 'solver': 'adam'}",0.0827488899230957,0.9973684210526316,2.215424804665281e-06,"{'hidden_layer_sizes': (42,), 'max_iter': 156, 'activation': 'relu', 'solver': 'adam'}",,,,,42.0,1.0,156.0,168.0,0.9969723447772593,0.0003960762753723035,178.7811865869873
206,penguins_adelie,477505,0.8091460505472061,276,4,mlp,"{'hidden_layer_sizes': (163, 128), 'max_iter': 182, 'activation': 'relu', 'solver': 'adam'}",0.4218757152557373,1.0,9.226941931574743e-06,"{'hidden_layer_sizes': (163, 128), 'max_iter': 182, 'activation': 'relu', 'solver': 'adam'}",,,,,291.0,2.0,182.0,21516.0,0.9969723447772593,0.0030276552227407327,328.13203390606026
207,penguins_adelie,284730,0.8256041365905418,282,4,mlp,"{'hidden_layer_sizes': (182, 108), 'max_iter': 158, 'activation': 'relu', 'solver': 'adam'}",0.262641429901123,1.0,5.975683250745119e-06,"{'hidden_layer_sizes': (182, 108), 'max_iter': 158, 'activation': 'relu', 'solver': 'adam'}",,,,,290.0,2.0,158.0,20384.0,0.9969723447772593,0.0030276552227407327,506.6626016971714
208,penguins_adelie,507116,0.5520709596218949,188,4,mlp,"{'hidden_layer_sizes': (98, 175, 24), 'max_iter': 67, 'activation': 'relu', 'solver': 'adam'}",0.0891261100769043,0.9971988795518208,1.9776678254537625e-06,"{'hidden_layer_sizes': (98, 175, 24), 'max_iter': 67, 'activation': 'relu', 'solver': 'adam'}",,,,,297.0,3.0,67.0,21742.0,0.9969723447772593,0.000226534774561582,114.54642263273162
209,penguins_adelie,416843,0.9876624651452997,337,4,mlp,"{'hidden_layer_sizes': (134, 115, 193), 'max_iter': 148, 'activation': 'relu', 'solver': 'adam'}",0.356785774230957,1.0,7.980780885271601e-06,"{'hidden_layer_sizes': (134, 115, 193), 'max_iter': 148, 'activation': 'relu', 'solver': 'adam'}",,,,,442.0,3.0,148.0,38141.0,0.9969723447772593,0.0030276552227407327,379.36829318647506
210,penguins_adelie,970354,0.477194289050439,163,4,mlp,"{'hidden_layer_sizes': (39, 65, 166), 'max_iter': 160, 'activation': 'relu', 'solver': 'adam'}",0.1681051254272461,0.9925925925925926,3.871122298474345e-06,"{'hidden_layer_sizes': (39, 65, 166), 'max_iter': 160, 'activation': 'relu', 'solver': 'adam'}",,,,,270.0,3.0,160.0,13481.0,0.9969723447772593,0.0,0.0
211,penguins_adelie,508179,0.5917597934535248,202,4,mlp,"{'hidden_layer_sizes': (10, 33, 66), 'max_iter': 56, 'activation': 'relu', 'solver': 'adam'}",0.0396907329559326,0.9927536231884058,9.30808467818964e-07,"{'hidden_layer_sizes': (10, 33, 66), 'max_iter': 56, 'activation': 'relu', 'solver': 'adam'}",,,,,109.0,3.0,56.0,2548.0,0.9969723447772593,0.0,0.0
212,penguins_adelie,325260,0.5292608017552479,181,4,mlp,"{'hidden_layer_sizes': (177, 198, 174), 'max_iter': 120, 'activation': 'relu', 'solver': 'adam'}",0.1942789554595947,1.0,4.447911450219097e-06,"{'hidden_layer_sizes': (177, 198, 174), 'max_iter': 120, 'activation': 'relu', 'solver': 'adam'}",,,,,549.0,3.0,120.0,70206.0,0.9969723447772593,0.0030276552227407327,680.6914338619748
213,penguins_adelie,221928,0.8416478295885794,287,4,mlp,"{'hidden_layer_sizes': (24, 161, 134), 'max_iter': 62, 'activation': 'relu', 'solver': 'adam'}",0.1503498554229736,0.998798076923077,3.4584403046415464e-06,"{'hidden_layer_sizes': (24, 161, 134), 'max_iter': 62, 'activation': 'relu', 'solver': 'adam'}",,,,,319.0,3.0,62.0,25534.0,0.9969723447772593,0.0018257321458177156,527.9062192767689
214,penguins_adelie,822583,0.2295765817609394,78,4,mlp,"{'hidden_layer_sizes': (60, 186), 'max_iter': 117, 'activation': 'relu', 'solver': 'adam'}",0.0696568489074707,1.0,1.701859331214833e-06,"{'hidden_layer_sizes': (60, 186), 'max_iter': 117, 'activation': 'relu', 'solver': 'adam'}",,,,,246.0,2.0,117.0,11400.0,0.9969723447772593,0.0030276552227407327,1779.0278944967272
215,penguins_adelie,48698,0.2874258328916464,98,4,mlp,"{'hidden_layer_sizes': (81,), 'max_iter': 193, 'activation': 'relu', 'solver': 'adam'}",0.0683979988098144,1.0,1.495560494290484e-06,"{'hidden_layer_sizes': (81,), 'max_iter': 193, 'activation': 'relu', 'solver': 'adam'}",,,,,81.0,1.0,193.0,324.0,0.9969723447772593,0.0030276552227407327,2024.4284562872845
216,penguins_adelie,773720,0.8923652384445304,305,4,mlp,"{'hidden_layer_sizes': (138, 155, 146), 'max_iter': 149, 'activation': 'relu', 'solver': 'adam'}",0.3535909652709961,1.0,7.953267268460019e-06,"{'hidden_layer_sizes': (138, 155, 146), 'max_iter': 149, 'activation': 'relu', 'solver': 'adam'}",,,,,439.0,3.0,149.0,44572.0,0.9969723447772593,0.0030276552227407327,380.6806838677979
217,penguins_adelie,48963,0.3876281203530389,132,4,mlp,"{'hidden_layer_sizes': (151, 85, 162), 'max_iter': 107, 'activation': 'relu', 'solver': 'adam'}",0.1039564609527587,1.0,2.187355979729902e-06,"{'hidden_layer_sizes': (151, 85, 162), 'max_iter': 107, 'activation': 'relu', 'solver': 'adam'}",,,,,398.0,3.0,107.0,27209.0,0.9969723447772593,0.0030276552227407327,1384.1620892062535
218,penguins_adelie,858125,0.2036000999517273,69,4,mlp,"{'hidden_layer_sizes': (128,), 'max_iter': 85, 'activation': 'relu', 'solver': 'adam'}",0.0299160480499267,1.0,6.255205850068367e-07,"{'hidden_layer_sizes': (128,), 'max_iter': 85, 'activation': 'relu', 'solver': 'adam'}",,,,,128.0,1.0,85.0,512.0,0.9969723447772593,0.0030276552227407327,4840.216765540405
219,penguins_adelie,29607,0.5210844460427104,178,4,mlp,"{'hidden_layer_sizes': (108, 60, 139), 'max_iter': 130, 'activation': 'relu', 'solver': 'adam'}",0.1124279499053955,1.0,2.566502154617548e-06,"{'hidden_layer_sizes': (108, 60, 139), 'max_iter': 130, 'activation': 'relu', 'solver': 'adam'}",,,,,307.0,3.0,130.0,15252.0,0.9969723447772593,0.0030276552227407327,1179.6815433384681
220,penguins_adelie,237658,0.8822249037055301,301,4,mlp,"{'hidden_layer_sizes': (181, 126, 138), 'max_iter': 88, 'activation': 'relu', 'solver': 'adam'}",0.2639133930206299,1.0,5.996029348709467e-06,"{'hidden_layer_sizes': (181, 126, 138), 'max_iter': 88, 'activation': 'relu', 'solver': 'adam'}",,,,,445.0,3.0,88.0,40918.0,0.9969723447772593,0.0030276552227407327,504.9433627926419
221,penguins_adelie,902533,0.6722562007065191,229,4,mlp,"{'hidden_layer_sizes': (76, 158), 'max_iter': 178, 'activation': 'relu', 'solver': 'adam'}",0.1667861938476562,1.0,3.7429374240847033e-06,"{'hidden_layer_sizes': (76, 158), 'max_iter': 178, 'activation': 'relu', 'solver': 'adam'}",,,,,234.0,2.0,178.0,12312.0,0.9969723447772593,0.0030276552227407327,808.8981673213825
222,penguins_adelie,114553,0.9092460497374956,310,4,mlp,"{'hidden_layer_sizes': (95,), 'max_iter': 109, 'activation': 'relu', 'solver': 'adam'}",0.0685961246490478,1.0,1.7400327869798358e-06,"{'hidden_layer_sizes': (95,), 'max_iter': 109, 'activation': 'relu', 'solver': 'adam'}",,,,,95.0,1.0,109.0,380.0,0.9969723447772593,0.0030276552227407327,1739.9989502472624
223,penguins_adelie,679322,0.4735415508365283,161,4,mlp,"{'hidden_layer_sizes': (175,), 'max_iter': 78, 'activation': 'relu', 'solver': 'adam'}",0.0587873458862304,1.0,1.269055228563682e-06,"{'hidden_layer_sizes': (175,), 'max_iter': 78, 'activation': 'relu', 'solver': 'adam'}",,,,,175.0,1.0,78.0,700.0,0.9969723447772593,0.0030276552227407327,2385.755288339528
225,penguins_adelie,534168,0.6598975436984269,225,4,mlp,"{'hidden_layer_sizes': (131, 66, 158), 'max_iter': 111, 'activation': 'relu', 'solver': 'adam'}",0.1611487865447998,1.0,3.749791631539055e-06,"{'hidden_layer_sizes': (131, 66, 158), 'max_iter': 111, 'activation': 'relu', 'solver': 'adam'}",,,,,355.0,3.0,111.0,19598.0,0.9969723447772593,0.0030276552227407327,807.4195902714919
226,penguins_adelie,855673,0.6761702723306975,231,4,mlp,"{'hidden_layer_sizes': (45,), 'max_iter': 200, 'activation': 'relu', 'solver': 'adam'}",0.0901129245758056,1.0,1.7979603945350486e-06,"{'hidden_layer_sizes': (45,), 'max_iter': 200, 'activation': 'relu', 'solver': 'adam'}",,,,,45.0,1.0,200.0,180.0,0.9969723447772593,0.0030276552227407327,1683.9387741484052
227,penguins_adelie,219491,0.3074935306504492,105,4,mlp,"{'hidden_layer_sizes': (21, 84, 104), 'max_iter': 188, 'activation': 'relu', 'solver': 'adam'}",0.1184008121490478,1.0,2.766527439439963e-06,"{'hidden_layer_sizes': (21, 84, 104), 'max_iter': 188, 'activation': 'relu', 'solver': 'adam'}",,,,,209.0,3.0,188.0,10584.0,0.9969723447772593,0.0030276552227407327,1094.3882860433982
228,penguins_adelie,67166,0.3615832301510253,123,4,mlp,"{'hidden_layer_sizes': (29, 79), 'max_iter': 62, 'activation': 'relu', 'solver': 'adam'}",0.0409297943115234,1.0,7.439587461577176e-07,"{'hidden_layer_sizes': (29, 79), 'max_iter': 62, 'activation': 'relu', 'solver': 'adam'}",,,,,108.0,2.0,62.0,2407.0,0.9969723447772593,0.0030276552227407327,4069.6547199391034
229,penguins_adelie,963144,0.4746339699031262,162,4,mlp,"{'hidden_layer_sizes': (13, 67), 'max_iter': 118, 'activation': 'relu', 'solver': 'adam'}",0.0547688007354736,1.0,1.2083349182169922e-06,"{'hidden_layer_sizes': (13, 67), 'max_iter': 118, 'activation': 'relu', 'solver': 'adam'}",,,,,80.0,2.0,118.0,923.0,0.9969723447772593,0.0030276552227407327,2505.6424151081496
230,penguins_adelie,959209,0.8015704972599325,274,4,mlp,"{'hidden_layer_sizes': (95, 90), 'max_iter': 183, 'activation': 'relu', 'solver': 'adam'}",0.2128245830535888,1.0,4.914971769299669e-06,"{'hidden_layer_sizes': (95, 90), 'max_iter': 183, 'activation': 'relu', 'solver': 'adam'}",,,,,185.0,2.0,183.0,8930.0,0.9969723447772593,0.0030276552227407327,616.0066354098593
231,penguins_adelie,346707,0.3880776935045276,132,4,mlp,"{'hidden_layer_sizes': (113, 197), 'max_iter': 92, 'activation': 'relu', 'solver': 'adam'}",0.0973293781280517,1.0,2.209294155499396e-06,"{'hidden_layer_sizes': (113, 197), 'max_iter': 92, 'activation': 'relu', 'solver': 'adam'}",,,,,310.0,2.0,92.0,22713.0,0.9969723447772593,0.0030276552227407327,1370.4174318319108
232,penguins_adelie,306010,0.7938543595343814,271,4,mlp,"{'hidden_layer_sizes': (117, 72, 180), 'max_iter': 187, 'activation': 'relu', 'solver': 'adam'}",0.1807310581207275,1.0,3.969031891349533e-06,"{'hidden_layer_sizes': (117, 72, 180), 'max_iter': 187, 'activation': 'relu', 'solver': 'adam'}",,,,,369.0,3.0,187.0,21852.0,0.9969723447772593,0.0030276552227407327,762.8195755593395
233,penguins_adelie,653439,0.4395066332118604,150,4,mlp,"{'hidden_layer_sizes': (51, 122), 'max_iter': 143, 'activation': 'relu', 'solver': 'adam'}",0.0985488891601562,1.0,2.1626320872555717e-06,"{'hidden_layer_sizes': (51, 122), 'max_iter': 143, 'activation': 'relu', 'solver': 'adam'}",,,,,173.0,2.0,143.0,6426.0,0.9969723447772593,0.0030276552227407327,1399.9862670043403
234,penguins_adelie,155441,0.899451492232646,307,4,mlp,"{'hidden_layer_sizes': (56, 67, 71), 'max_iter': 76, 'activation': 'relu', 'solver': 'adam'}",0.1070232391357421,1.0,2.4039327243085505e-06,"{'hidden_layer_sizes': (56, 67, 71), 'max_iter': 76, 'activation': 'relu', 'solver': 'adam'}",,,,,194.0,3.0,76.0,8733.0,0.9969723447772593,0.0030276552227407327,1259.459215362021
235,penguins_adelie,561489,0.8335795401130992,285,4,mlp,"{'hidden_layer_sizes': (64,), 'max_iter': 59, 'activation': 'relu', 'solver': 'adam'}",0.0332169532775878,0.9975,8.189909633436054e-07,"{'hidden_layer_sizes': (64,), 'max_iter': 59, 'activation': 'relu', 'solver': 'adam'}",,,,,64.0,1.0,59.0,256.0,0.9969723447772593,0.000527655222740786,644.2747800129385
236,penguins_adelie,860967,0.99576139914802,340,4,mlp,"{'hidden_layer_sizes': (159, 131), 'max_iter': 116, 'activation': 'relu', 'solver': 'adam'}",0.2464842796325683,1.0,5.469830832460864e-06,"{'hidden_layer_sizes': (159, 131), 'max_iter': 116, 'activation': 'relu', 'solver': 'adam'}",,,,,290.0,2.0,116.0,21465.0,0.9969723447772593,0.0030276552227407327,553.5189872368682
237,penguins_adelie,814638,0.9220431753753856,315,4,mlp,"{'hidden_layer_sizes': (122, 138), 'max_iter': 88, 'activation': 'relu', 'solver': 'adam'}",0.1751296520233154,1.0,3.7200013947424393e-06,"{'hidden_layer_sizes': (122, 138), 'max_iter': 88, 'activation': 'relu', 'solver': 'adam'}",,,,,260.0,2.0,88.0,17324.0,0.9969723447772593,0.0030276552227407327,813.8855074139985
238,penguins_adelie,185179,0.6497365869900578,222,4,mlp,"{'hidden_layer_sizes': (160,), 'max_iter': 121, 'activation': 'relu', 'solver': 'adam'}",0.0934274196624755,0.998,1.8327349358257864e-06,"{'hidden_layer_sizes': (160,), 'max_iter': 121, 'activation': 'relu', 'solver': 'adam'}",,,,,160.0,1.0,121.0,640.0,0.9969723447772593,0.001027655222740731,560.7222313780438
239,penguins_adelie,652922,0.9642795425502488,329,4,mlp,"{'hidden_layer_sizes': (29,), 'max_iter': 114, 'activation': 'relu', 'solver': 'adam'}",0.0642993450164794,1.0,1.3177134822926229e-06,"{'hidden_layer_sizes': (29,), 'max_iter': 114, 'activation': 'relu', 'solver': 'adam'}",,,,,29.0,1.0,114.0,116.0,0.9969723447772593,0.0030276552227407327,2297.6582264856766
240,penguins_adelie,35842,0.9678196178633762,330,4,mlp,"{'hidden_layer_sizes': (107, 188, 92), 'max_iter': 71, 'activation': 'relu', 'solver': 'adam'}",0.233776569366455,1.0,5.343124185728122e-06,"{'hidden_layer_sizes': (107, 188, 92), 'max_iter': 71, 'activation': 'relu', 'solver': 'adam'}",,,,,387.0,3.0,71.0,37840.0,0.9969723447772593,0.0030276552227407327,566.6451157597689
241,tips_high_tip,41079,0.3968532892039508,96,2,log_reg,"{'C': 0.025823240294206712, 'max_iter': 376, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0,0.82,1.1228313244232349e-07,"{'C': 0.025823240294206712, 'max_iter': 376, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.025823240294206712,376.0,,,,,,2.0,0.7969680337024724,0.023031966297527573,205124.0092483028
242,tips_high_tip,455117,0.6128702410056899,149,2,log_reg,"{'C': 0.018286127167931425, 'max_iter': 791, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0,0.9066666666666668,1.1020104522248829e-07,"{'C': 0.018286127167931425, 'max_iter': 791, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.018286127167931425,791.0,,,,,,2.0,0.7969680337024724,0.10969863296419446,995440.9483387432
243,tips_high_tip,50960,0.2892802945993813,70,2,log_reg,"{'C': 0.17794254434344683, 'max_iter': 228, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0033333301544189,0.8775510204081631,1.265428198277295e-07,"{'C': 0.17794254434344683, 'max_iter': 228, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.17794254434344683,228.0,,,,,,2.0,0.7969680337024724,0.08058298670569075,636804.1016897941
244,tips_high_tip,60528,0.7585517804879307,185,2,log_reg,"{'C': 0.3451576567706155, 'max_iter': 667, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0,0.7748538011695906,1.0235670618904058e-07,"{'C': 0.3451576567706155, 'max_iter': 667, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.3451576567706155,667.0,,,,,,2.0,0.7969680337024724,0.0,0.0
245,tips_high_tip,302071,0.515300621742478,125,2,log_reg,"{'C': 0.06731039917679611, 'max_iter': 787, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0208988189697265,0.7628205128205128,2.4822776664425325e-07,"{'C': 0.06731039917679611, 'max_iter': 787, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.06731039917679611,787.0,,,,,,2.0,0.7969680337024724,0.0,0.0
246,tips_high_tip,1660,0.289656296798958,70,2,log_reg,"{'C': 0.46391512526411555, 'max_iter': 291, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0,0.8979591836734694,9.817918064481132e-08,"{'C': 0.46391512526411555, 'max_iter': 291, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.46391512526411555,291.0,,,,,,2.0,0.7969680337024724,0.10099114997099701,1028641.1977337508
247,tips_high_tip,1233,0.6065338846503001,147,2,log_reg,"{'C': 28.252589212855774, 'max_iter': 297, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0056064128875732,0.768888888888889,1.6835311850805246e-07,"{'C': 28.252589212855774, 'max_iter': 297, 'solver': 'lbfgs', 'multi_class': 'auto'}",28.252589212855774,297.0,,,,,,2.0,0.7969680337024724,0.0,0.0
248,tips_high_tip,333094,0.5450616161171598,132,2,log_reg,"{'C': 0.9078373074143251, 'max_iter': 217, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0,0.6593406593406593,9.892678954391257e-08,"{'C': 0.9078373074143251, 'max_iter': 217, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.9078373074143251,217.0,,,,,,2.0,0.7969680337024724,0.0,0.0
249,tips_high_tip,841203,0.4082788347322,99,2,log_reg,"{'C': 13.253315911252816, 'max_iter': 480, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0077459812164306,0.92,2.235894819699292e-07,"{'C': 13.253315911252816, 'max_iter': 480, 'solver': 'lbfgs', 'multi_class': 'auto'}",13.253315911252816,480.0,,,,,,2.0,0.7969680337024724,0.12303196629752766,550258.2912825674
250,tips_high_tip,242482,0.5838907204408521,142,2,log_reg,"{'C': 0.19496729392119308, 'max_iter': 559, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0,0.842857142857143,1.3008243272770058e-07,"{'C': 0.19496729392119308, 'max_iter': 559, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.19496729392119308,559.0,,,,,,2.0,0.7969680337024724,0.04588910915467059,352769.4569698701
251,tips_high_tip,228252,0.4645885936438934,113,2,log_reg,"{'C': 5.4079595012963955, 'max_iter': 400, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0,0.7575757575757576,9.784924729959845e-08,"{'C': 5.4079595012963955, 'max_iter': 400, 'solver': 'lbfgs', 'multi_class': 'auto'}",5.4079595012963955,400.0,,,,,,2.0,0.7969680337024724,0.0,0.0
252,tips_high_tip,48569,0.568615684191653,138,2,log_reg,"{'C': 52.666986591306404, 'max_iter': 490, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0,0.8724489795918368,1.075370122443132e-07,"{'C': 52.666986591306404, 'max_iter': 490, 'solver': 'lbfgs', 'multi_class': 'auto'}",52.666986591306404,490.0,,,,,,2.0,0.7969680337024724,0.07548094588936438,701906.6674260887
253,tips_high_tip,150454,0.2378992160043855,58,2,log_reg,"{'C': 7.018303846494079, 'max_iter': 315, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0069947242736816,1.0,2.389157539695781e-07,"{'C': 7.018303846494079, 'max_iter': 315, 'solver': 'lbfgs', 'multi_class': 'auto'}",7.018303846494079,315.0,,,,,,2.0,0.7969680337024724,0.20303196629752762,849805.686415222
254,tips_high_tip,918823,0.2074078254568987,50,2,log_reg,"{'C': 0.035712601404483714, 'max_iter': 212, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0,0.76,9.94195197383396e-08,"{'C': 0.035712601404483714, 'max_iter': 212, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.035712601404483714,212.0,,,,,,2.0,0.7969680337024724,0.0,0.0
255,tips_high_tip,31283,0.2885035740497626,70,2,log_reg,"{'C': 0.05666147805923136, 'max_iter': 690, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0170731544494628,0.7755102040816326,2.410550988451409e-07,"{'C': 0.05666147805923136, 'max_iter': 690, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.05666147805923136,690.0,,,,,,2.0,0.7969680337024724,0.0,0.0
256,tips_high_tip,241638,0.6553696403445415,159,2,log_reg,"{'C': 3.02410695163712, 'max_iter': 485, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0122685432434082,0.8203125,2.386080328373378e-07,"{'C': 3.02410695163712, 'max_iter': 485, 'solver': 'lbfgs', 'multi_class': 'auto'}",3.02410695163712,485.0,,,,,,2.0,0.7969680337024724,0.023344466297527622,97836.04524933093
257,tips_high_tip,849435,0.2037931143294991,50,2,log_reg,"{'C': 2.2949938763610813, 'max_iter': 613, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0,0.76,1.5553510581902753e-07,"{'C': 2.2949938763610813, 'max_iter': 613, 'solver': 'lbfgs', 'multi_class': 'auto'}",2.2949938763610813,613.0,,,,,,2.0,0.7969680337024724,0.0,0.0
258,tips_high_tip,619119,0.3301947888839661,80,2,log_reg,"{'C': 25.910621925981122, 'max_iter': 520, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0146572589874267,0.6875,2.702629524275688e-07,"{'C': 25.910621925981122, 'max_iter': 520, 'solver': 'lbfgs', 'multi_class': 'auto'}",25.910621925981122,520.0,,,,,,2.0,0.7969680337024724,0.0,0.0
259,tips_high_tip,855491,0.4034107870033259,98,2,log_reg,"{'C': 12.352348969702062, 'max_iter': 798, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0,0.8500000000000001,1.0437510226034249e-07,"{'C': 12.352348969702062, 'max_iter': 798, 'solver': 'lbfgs', 'multi_class': 'auto'}",12.352348969702062,798.0,,,,,,2.0,0.7969680337024724,0.05303196629752771,508090.1972699413
260,tips_high_tip,454457,0.6827395634666572,166,2,log_reg,"{'C': 47.33416535714311, 'max_iter': 534, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0,0.8477508650519031,9.321672227238809e-08,"{'C': 47.33416535714311, 'max_iter': 534, 'solver': 'lbfgs', 'multi_class': 'auto'}",47.33416535714311,534.0,,,,,,2.0,0.7969680337024724,0.050782831349430735,544782.4179125124
261,tips_high_tip,361536,0.8505274766560904,207,2,log_reg,"{'C': 86.81567264018271, 'max_iter': 247, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0,0.7981859410430838,1.0186680760991295e-07,"{'C': 86.81567264018271, 'max_iter': 247, 'solver': 'lbfgs', 'multi_class': 'auto'}",86.81567264018271,247.0,,,,,,2.0,0.7969680337024724,0.001217907340611446,11955.880126088568
262,tips_high_tip,799213,0.680587135090114,166,2,log_reg,"{'C': 0.18775714434013513, 'max_iter': 529, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0176517963409423,0.7508650519031141,1.796117811770324e-07,"{'C': 0.18775714434013513, 'max_iter': 529, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.18775714434013513,529.0,,,,,,2.0,0.7969680337024724,0.0,0.0
263,tips_high_tip,414026,0.4541085074908493,110,2,log_reg,"{'C': 0.07335382771166361, 'max_iter': 509, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0,0.9421487603305784,1.3287212022679086e-07,"{'C': 0.07335382771166361, 'max_iter': 509, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.07335382771166361,509.0,,,,,,2.0,0.7969680337024724,0.145180726628106,1092634.9815168628
264,tips_high_tip,29834,0.4771829243257448,116,2,log_reg,"{'C': 0.02053210952771743, 'max_iter': 717, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0132770538330078,0.6944444444444444,2.4376086873303574e-07,"{'C': 0.02053210952771743, 'max_iter': 717, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.02053210952771743,717.0,,,,,,2.0,0.7969680337024724,0.0,0.0
265,tips_high_tip,165487,0.7801466566806952,190,2,log_reg,"{'C': 0.01191616728075345, 'max_iter': 621, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0084078311920166,0.9307479224376732,2.199439985042547e-07,"{'C': 0.01191616728075345, 'max_iter': 621, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.01191616728075345,621.0,,,,,,2.0,0.7969680337024724,0.13377988873520086,608245.2335366312
266,tips_high_tip,738580,0.453722536903983,110,2,log_reg,"{'C': 6.797746152443895, 'max_iter': 381, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0073530673980712,0.743801652892562,2.282127411612614e-07,"{'C': 6.797746152443895, 'max_iter': 381, 'solver': 'lbfgs', 'multi_class': 'auto'}",6.797746152443895,381.0,,,,,,2.0,0.7969680337024724,0.0,0.0
267,tips_high_tip,593830,0.3008210733973012,73,2,log_reg,"{'C': 36.31431266121352, 'max_iter': 288, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.007021427154541,0.8214285714285715,2.4282439081305696e-07,"{'C': 36.31431266121352, 'max_iter': 288, 'solver': 'lbfgs', 'multi_class': 'auto'}",36.31431266121352,288.0,,,,,,2.0,0.7969680337024724,0.02446053772609913,100733.44627447473
268,tips_high_tip,693095,0.3383551491536625,82,2,log_reg,"{'C': 0.03757289387376353, 'max_iter': 602, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0181472301483154,0.8611111111111112,2.059717709623434e-07,"{'C': 0.03757289387376353, 'max_iter': 602, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.03757289387376353,602.0,,,,,,2.0,0.7969680337024724,0.06414307740863878,311416.8369235689
